time = 1313000    total seen = 12949 max lag = 0
time = 1314000    total seen = 12949 max lag = 0
time = 1315000    total seen = 12949 max lag = 0
time = 1316000    total seen = 12949 max lag = 0
time = 1317000    total seen = 12949 max lag = 0
time = 1318000    total seen = 12949 max lag = 0
time = 1319000    total seen = 12949 max lag = 0
time = 1320000    total seen = 12949 max lag = 0
time = 1321000    total seen = 12949 max lag = 0
time = 1322000    total seen = 12949 max lag = 0
time = 1323000    total seen = 12949 max lag = 0
time = 1324000    total seen = 12949 max lag = 0
time = 1325000    total seen = 12949 max lag = 0
time = 1326000    total seen = 12949 max lag = 0
time = 1327000    total seen = 12949 max lag = 0
time = 1328000    total seen = 12949 max lag = 0
time = 1329000    total seen = 12949 max lag = 0
time = 1330000    total seen = 12949 max lag = 0
time = 1331000    total seen = 12949 max lag = 0
time = 1332000    total seen = 12949 max lag = 0
time = 1333000    total seen = 12949 max lag = 0
time = 1334000    total seen = 12949 max lag = 0
time = 1335000    total seen = 12949 max lag = 0
time = 1336000    total seen = 12949 max lag = 0
time = 1337000    total seen = 12949 max lag = 0
time = 1338000    total seen = 12949 max lag = 0
time = 1339000    total seen = 12949 max lag = 0
time = 1340000    total seen = 12949 max lag = 0
time = 1341000    total seen = 12949 max lag = 0
time = 1342000    total seen = 12949 max lag = 0
time = 1343000    total seen = 12949 max lag = 0
time = 1344000    total seen = 12949 max lag = 0
time = 1345000    total seen = 12949 max lag = 0
time = 1346000    total seen = 12949 max lag = 0
time = 1347000    total seen = 12949 max lag = 0
time = 1348000    total seen = 12949 max lag = 0
time = 1349000    total seen = 12949 max lag = 0
time = 1350000    total seen = 12949 max lag = 0
time = 1351000    total seen = 12949 max lag = 0
time = 1352000    total seen = 12949 max lag = 0
time = 1353000    total seen = 12949 max lag = 0
time = 1354000    total seen = 12949 max lag = 0
time = 1355000    total seen = 12949 max lag = 0
time = 1356000    total seen = 12949 max lag = 0
time = 1357000    total seen = 12949 max lag = 0
time = 1358000    total seen = 12949 max lag = 0
time = 1359000    total seen = 12949 max lag = 0
time = 1360000    total seen = 12949 max lag = 0
time = 1361000    total seen = 12949 max lag = 0
time = 1362000    total seen = 12949 max lag = 0
time = 1363000    total seen = 12949 max lag = 0
time = 1364000    total seen = 12949 max lag = 0
time = 1365000    total seen = 12949 max lag = 0
time = 1366000    total seen = 12949 max lag = 0
time = 1367000    total seen = 12949 max lag = 0
time = 1368000    total seen = 12949 max lag = 0
time = 1369000    total seen = 12949 max lag = 0
time = 1370000    total seen = 12949 max lag = 0
time = 1371000    total seen = 12949 max lag = 0
time = 1372000    total seen = 12949 max lag = 0
time = 1373000    total seen = 12949 max lag = 0
time = 1374000    total seen = 12949 max lag = 0
time = 1375000    total seen = 12949 max lag = 0
time = 1376000    total seen = 12949 max lag = 0
time = 1377000    total seen = 12949 max lag = 0
time = 1378000    total seen = 12949 max lag = 0
time = 1379000    total seen = 12949 max lag = 0
time = 1380000    total seen = 12949 max lag = 0
time = 1381000    total seen = 12949 max lag = 0
time = 1382000    total seen = 12949 max lag = 0
time = 1383000    total seen = 12949 max lag = 0
time = 1384000    total seen = 12949 max lag = 0
time = 1385000    total seen = 12949 max lag = 0
time = 1386000    total seen = 12949 max lag = 0
time = 1387000    total seen = 12949 max lag = 0
time = 1388000    total seen = 12949 max lag = 0
time = 1389000    total seen = 12949 max lag = 0
time = 1390000    total seen = 12949 max lag = 0
time = 1391000    total seen = 12949 max lag = 0
time = 1392000    total seen = 12949 max lag = 0
time = 1393000    total seen = 12949 max lag = 0
time = 1394000    total seen = 12949 max lag = 0
time = 1395000    total seen = 12949 max lag = 0
time = 1396000    total seen = 12949 max lag = 0
time = 1397000    total seen = 12949 max lag = 0
time = 1398000    total seen = 12949 max lag = 0
time = 1399000    total seen = 12949 max lag = 0
time = 1400000    total seen = 12949 max lag = 0
time = 1401000    total seen = 12949 max lag = 0
time = 1402000    total seen = 12949 max lag = 0
time = 1403000    total seen = 12949 max lag = 0
time = 1404000    total seen = 12949 max lag = 0
time = 1405000    total seen = 12949 max lag = 0
time = 1406000    total seen = 12949 max lag = 0
time = 1407000    total seen = 12949 max lag = 0
time = 1408000    total seen = 12949 max lag = 0
time = 1409000    total seen = 12949 max lag = 0
time = 1410000    total seen = 12949 max lag = 0
time = 1411000    total seen = 12949 max lag = 0
time = 1412000    total seen = 12949 max lag = 0
time = 1413000    total seen = 12949 max lag = 0
time = 1414000    total seen = 12949 max lag = 0
time = 1415000    total seen = 12949 max lag = 0
time = 1416000    total seen = 12949 max lag = 0
time = 1417000    total seen = 12949 max lag = 0
time = 1418000    total seen = 12949 max lag = 0
time = 1419000    total seen = 12949 max lag = 0
time = 1420000    total seen = 12949 max lag = 0
time = 1421000    total seen = 12949 max lag = 0
time = 1422000    total seen = 12949 max lag = 0
time = 1423000    total seen = 12949 max lag = 0
time = 1424000    total seen = 12949 max lag = 0
time = 1425000    total seen = 12949 max lag = 0
time = 1426000    total seen = 12949 max lag = 0
time = 1427000    total seen = 12949 max lag = 0
time = 1428000    total seen = 12949 max lag = 0
time = 1429000    total seen = 12949 max lag = 0
time = 1430000    total seen = 12949 max lag = 0
time = 1431000    total seen = 12949 max lag = 0
time = 1432000    total seen = 12949 max lag = 0
time = 1433000    total seen = 12949 max lag = 0
time = 1434000    total seen = 12949 max lag = 0
time = 1435000    total seen = 12949 max lag = 0
time = 1436000    total seen = 12949 max lag = 0
time = 1437000    total seen = 12949 max lag = 0
time = 1438000    total seen = 12949 max lag = 0
time = 1439000    total seen = 12949 max lag = 0
time = 1440000    total seen = 12949 max lag = 0
time = 1441000    total seen = 12949 max lag = 0
time = 1442000    total seen = 12949 max lag = 0
time = 1443000    total seen = 12949 max lag = 0
time = 1444000    total seen = 12949 max lag = 0
time = 1445000    total seen = 12949 max lag = 0
time = 1446000    total seen = 12949 max lag = 0
